indicator_name,label,module,data_variable,variable_type,numerator_rule,denominator_rule,missing_rule,domain_variable,domain_value,dimensions,statistic_type,target_category,ci_method,ci_methods_by_dimension,department_categories,source_spss,sql_definition,source_reference_file,source_reference_sha256,source_dictionary_pdf,status
Componentes,Componentes,3.1 Características y percepciones,tarea1_fem,special,special(tarea1_fem),casos válidos del diseño muestral,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,,,Nacional;Tareas del hogar,special,,logit,Tareas del hogar=>logit,,07_CRS04_3.1_Caracteristicas_violencia_Percepciones_ver6.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_1,Formas_Agresor_VS_H_1__C4P248_1,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_1,binary_materialized,Formas_Agresor_VS_H_1__C4P248_1 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_10,Formas_Agresor_VS_H_1__C4P248_10,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_10,binary_materialized,Formas_Agresor_VS_H_1__C4P248_10 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_11,Formas_Agresor_VS_H_1__C4P248_11,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_11,binary_materialized,Formas_Agresor_VS_H_1__C4P248_11 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_13,Formas_Agresor_VS_H_1__C4P248_13,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_13,binary_materialized,Formas_Agresor_VS_H_1__C4P248_13 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_14,Formas_Agresor_VS_H_1__C4P248_14,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_14,binary_materialized,Formas_Agresor_VS_H_1__C4P248_14 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_15,Formas_Agresor_VS_H_1__C4P248_15,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_15,binary_materialized,Formas_Agresor_VS_H_1__C4P248_15 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_16,Formas_Agresor_VS_H_1__C4P248_16,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_16,binary_materialized,Formas_Agresor_VS_H_1__C4P248_16 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_2,Formas_Agresor_VS_H_1__C4P248_2,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_2,binary_materialized,Formas_Agresor_VS_H_1__C4P248_2 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_3,Formas_Agresor_VS_H_1__C4P248_3,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_3,binary_materialized,Formas_Agresor_VS_H_1__C4P248_3 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_4,Formas_Agresor_VS_H_1__C4P248_4,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_4,binary_materialized,Formas_Agresor_VS_H_1__C4P248_4 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_5,Formas_Agresor_VS_H_1__C4P248_5,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_5,binary_materialized,Formas_Agresor_VS_H_1__C4P248_5 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_6,Formas_Agresor_VS_H_1__C4P248_6,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_6,binary_materialized,Formas_Agresor_VS_H_1__C4P248_6 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,wald,Nacional=>wald,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_7,Formas_Agresor_VS_H_1__C4P248_7,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_7,binary_materialized,Formas_Agresor_VS_H_1__C4P248_7 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_8,Formas_Agresor_VS_H_1__C4P248_8,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_8,binary_materialized,Formas_Agresor_VS_H_1__C4P248_8 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__C4P248_9,Formas_Agresor_VS_H_1__C4P248_9,3.4 Violencia sexual,Formas_Agresor_VS_H_1__C4P248_9,binary_materialized,Formas_Agresor_VS_H_1__C4P248_9 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__ICVAC_301,Formas_Agresor_VS_H_1__ICVAC_301,3.4 Violencia sexual,Formas_Agresor_VS_H_1__ICVAC_301,binary_materialized,Formas_Agresor_VS_H_1__ICVAC_301 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__ICVAC_302,Formas_Agresor_VS_H_1__ICVAC_302,3.4 Violencia sexual,Formas_Agresor_VS_H_1__ICVAC_302,binary_materialized,Formas_Agresor_VS_H_1__ICVAC_302 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__ICVAC_303,Formas_Agresor_VS_H_1__ICVAC_303,3.4 Violencia sexual,Formas_Agresor_VS_H_1__ICVAC_303,binary_materialized,Formas_Agresor_VS_H_1__ICVAC_303 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__VSH_AG01,Formas_Agresor_VS_H_1__VSH_AG01,3.4 Violencia sexual,Formas_Agresor_VS_H_1__VSH_AG01,binary_materialized,Formas_Agresor_VS_H_1__VSH_AG01 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__VSH_AG02,Formas_Agresor_VS_H_1__VSH_AG02,3.4 Violencia sexual,Formas_Agresor_VS_H_1__VSH_AG02,binary_materialized,Formas_Agresor_VS_H_1__VSH_AG02 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__VSH_AG03,Formas_Agresor_VS_H_1__VSH_AG03,3.4 Violencia sexual,Formas_Agresor_VS_H_1__VSH_AG03,binary_materialized,Formas_Agresor_VS_H_1__VSH_AG03 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__VSH_CP01,Formas_Agresor_VS_H_1__VSH_CP01,3.4 Violencia sexual,Formas_Agresor_VS_H_1__VSH_CP01,binary_materialized,Formas_Agresor_VS_H_1__VSH_CP01 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__VSH_CP02,Formas_Agresor_VS_H_1__VSH_CP02,3.4 Violencia sexual,Formas_Agresor_VS_H_1__VSH_CP02,binary_materialized,Formas_Agresor_VS_H_1__VSH_CP02 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__VSH_CP03,Formas_Agresor_VS_H_1__VSH_CP03,3.4 Violencia sexual,Formas_Agresor_VS_H_1__VSH_CP03,binary_materialized,Formas_Agresor_VS_H_1__VSH_CP03 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__VSH_CP04,Formas_Agresor_VS_H_1__VSH_CP04,3.4 Violencia sexual,Formas_Agresor_VS_H_1__VSH_CP04,binary_materialized,Formas_Agresor_VS_H_1__VSH_CP04 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__VSH_CP05,Formas_Agresor_VS_H_1__VSH_CP05,3.4 Violencia sexual,Formas_Agresor_VS_H_1__VSH_CP05,binary_materialized,Formas_Agresor_VS_H_1__VSH_CP05 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__VSH_CP06,Formas_Agresor_VS_H_1__VSH_CP06,3.4 Violencia sexual,Formas_Agresor_VS_H_1__VSH_CP06,binary_materialized,Formas_Agresor_VS_H_1__VSH_CP06 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__VSH_CP07,Formas_Agresor_VS_H_1__VSH_CP07,3.4 Violencia sexual,Formas_Agresor_VS_H_1__VSH_CP07,binary_materialized,Formas_Agresor_VS_H_1__VSH_CP07 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
Formas_Agresor_VS_H_1__VSH_CP08,Formas_Agresor_VS_H_1__VSH_CP08,3.4 Violencia sexual,Formas_Agresor_VS_H_1__VSH_CP08,binary_materialized,Formas_Agresor_VS_H_1__VSH_CP08 == 1,VS_H_1 == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,VS_H_1,1,Nacional,prevalence,1,logit,Nacional=>logit,,10/10b_CRS04_3.4*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
